Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Anthony Kay","CHW",6.52677,9.89892,8.50698,5.16983,23.018,21.8,0,0.5829,,121.652,538.153,123.647,74.75,69.88,18.8259,53.4991,0.607709,6.35683,96.3588,7.12877,3.95795,1.80113,1.39277,0.179055,0.0994125,0.07964219152927399,0.258514,1.45617,0.288673,0.679064,,,5.03882,0.738207,0.11964,999,,,,,,,365.70000000000016,2.9975409836065587,382,3.1311475409836067,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Hurston Waldrep","ATL",3.77756,4.002,4.04389,4.55891,10.768,10.468,0,0,,57.9217,250.426,57.6887,31.27,29.34,6.37886,22.4536,0.228247,2.14536,48.6867,7.56505,3.48889,2.16832,0.991161,0.194416,0.0896618,0.10475408285856247,0.255455,1.38363,0.300477,0.686294,,,4.15977,0.737032,0.50013,648.530029296875,,,,,,,230.60000000000002,3.9758620689655175,238,4.103448275862069,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Andrew Kittredge","BAL",3.0221,1.77234,0,3.52047,62.389,0,7,12.2829,,63.9886,261.051,55.6974,26.77,25.03,7.28308,16.0561,1.22253,1.55186,63.8311,8.97784,2.2583,3.9755,1.02437,0.244516,0.0615058,0.18301023915410042,0.228791,1.12135,0.280942,0.73076,,,3.44522,0.731616,0.6623,739.4199829101562,,,,,,,398.9,6.2328125,386,6.03125,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Tyler Holton","DET",2.62346,1.94986,0,3.44161,62.415,0.541,1,13.9097,,68.6714,279.984,59.5913,28.24,26.26,7.21229,16.3271,1.20267,2.48124,55.4431,7.26631,2.13982,3.39576,0.945235,0.198023,0.0583146,0.13970795646309853,0.228166,1.10553,0.263847,0.724363,,,3.70741,0.730119,0.881824,999,,,,,,,385.5,5.586956521739131,371,5.3768115942028984,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Trevor Megill","MIL",2.97297,1.86878,0,3.78969,60.689,0,20,8.8845,,62.5539,260.08,51.3757,28.24,26.34,8.13878,21.4052,1.62534,2.05901,71.5987,10.3013,3.0797,3.34491,1.17097,0.275295,0.0823025,0.1929922178387642,0.217127,1.16349,0.275608,0.72558,,,3.66267,0.72938,0.504884,139.97000122070312,,,,,,,446.20000000000005,7.082539682539683,422,6.698412698412699,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Kyle Freeland","COL",6.98312,12.1262,13.0008,5.87016,27.582,27.582,0,0,,158.316,701.438,194.349,111.21,103.26,31.3422,39.0058,0.630494,5.18338,115.334,6.55655,2.21741,2.95685,1.78175,0.164425,0.0556083,0.10881705582141876,0.295701,1.47398,0.319263,0.644646,,,5.08913,0.727892,-1.07052,999,,,,,,,381.5000000000001,2.4145569620253173,485,3.069620253164557,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Logan Allen","CLE",5.95631,9.69856,6.42852,5.08176,24.928,21.316,0,0.6803,,117.668,515.421,120.538,71.42,66.44,19.947,45.3981,0.81502,5.39161,92.1544,7.04856,3.47234,2.02992,1.52567,0.178794,0.0880796,0.09071478247642517,0.259427,1.4102,0.28534,0.684848,,,5.06744,0.726697,0.222874,999,,,,,,,350.6,2.9711864406779664,368,3.1186440677966103,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Aaron Ashby","MIL",2.7718,1.66348,0,3.3339,55.738,0.406,1,13.7025,,67.1105,284.197,54.4595,26.65,24.86,4.30553,30.3615,1.53012,5.10761,71.5575,9.59638,4.0717,2.35685,0.577402,0.251788,0.106833,0.14495588093996048,0.218952,1.2639,0.290134,0.738274,,,3.42219,0.72181,0.825543,999,,,,,,,406.19999999999993,6.062686567164178,383,5.7164179104477615,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Josiah Gray","WSN",5.18744,8.47634,8.61086,4.95995,19.715,19.715,0,0,,111.612,483.922,105.789,65.76,61.51,19.32,45.9405,0.420256,4.92646,90.0363,7.26021,3.70448,1.95985,1.55789,0.186055,0.0949337,0.09112170338630676,0.244286,1.35944,0.267129,0.689514,,,5.13929,0.711864,0.39119,999,,,,,,,346.5000000000001,3.093750000000001,340,3.0357142857142856,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Fernando Cruz","NYY",3.12185,1.48418,0,3.40156,56.72,0.065,2,15.9717,,57.8646,239.923,40.6542,23.31,21.87,6.8732,26.2043,0.913232,3.06426,79.7693,12.407,4.07569,3.04413,1.06903,0.332478,0.109219,0.2232588455080986,0.19299,1.15543,0.272401,0.760858,,,3.43962,0.707669,0.752632,999,,,,,,,383.5,6.612068965517241,346,5.9655172413793105,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Jonathan Cannon","CHW",3.47088,6.41822,0.953223,4.88972,30.551,13.191,0,0.5829,,92.6372,402.554,93.8139,53.89,50.33,13.7607,32.7887,1.38513,4.40325,68.105,6.61662,3.18553,2.07709,1.33689,0.169182,0.0814518,0.08773061633110046,0.25677,1.36665,0.282379,0.677419,,,4.80029,0.704205,0.188564,999,,,,,,,300.6,3.232258064516129,312,3.3548387096774195,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Alek Manoah","LAA",5.08842,7.31145,7.34134,4.87015,18.178,18.178,0,0,,99.6252,433.032,96.2652,57.62,53.91,15.8955,38.3955,0.352766,7.26431,81.4062,7.35412,3.46859,2.1202,1.43598,0.187991,0.0886667,0.09932471066713333,0.248509,1.35167,0.27707,0.685373,,,4.95003,0.700139,0.437661,739.6300048828125,,,,,,,320.6,3.2060000000000004,319,3.19,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"A.J. Minter","NYM",2.52382,1.4501,0,3.61015,47.582,0,1,13.6959,,47.9648,197.955,39.7438,20.65,19.24,5.23675,15.0427,0.942855,2.07647,53.6124,10.0597,2.82257,3.56402,0.982612,0.270831,0.0759904,0.19484085589647293,0.219778,1.14222,0.282875,0.719344,,,3.38971,0.697694,0.419057,999,,,,,,,307.70000000000005,6.410416666666667,293,6.104166666666667,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Camilo Doval","NYY",3.32133,1.61271,0,3.44958,61.075,0,5,13.7406,,62.0945,261.323,49.2365,25.41,23.8,4.91359,27.4996,1.55648,3.64881,66.7663,9.67714,3.9858,2.4279,0.712178,0.255493,0.105232,0.15026133507490158,0.213909,1.2358,0.279649,0.73473,,,3.51825,0.690272,0.761515,716.6699829101562,,,,,,,391.9,6.320967741935483,367,5.919354838709677,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Logan Evans","SEA",3.91472,4.13369,3.72642,4.41875,11.377,10.881,0,0,,58.3536,249.37,56.6186,30.55,28.65,7.65355,19.9169,0.254555,2.45757,45.6312,7.03779,3.07183,2.29108,1.18042,0.182986,0.079869,0.1031169593334198,0.249426,1.31158,0.281877,0.69865,,,4.42653,0.690241,0.511502,999,,,,,,,208.60000000000008,3.5965517241379326,212,3.6551724137931036,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Raisel Iglesias","ATL",2.45144,1.58814,0,3.89012,62.08,0,26,4.4459,,63.4145,263.558,58.0318,29.37,27.41,8.09573,16.3489,1.44048,1.9779,65.5549,9.30377,2.32029,4.00975,1.14897,0.24873,0.0620314,0.18669894337654114,0.236641,1.17293,0.291035,0.713926,,,3.59426,0.68699,0.401753,99.08000183105469,,,,,,,441.00000000000006,7.000000000000001,435,6.904761904761905,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Jonah Tong","NYM",1.76081,1.88622,0.218879,3.55548,12.122,4.837,0,0.7168,,31.6919,131.979,25.2915,13.39,12.52,3.37732,12.6978,0.439967,1.00956,37.4729,10.6417,3.60598,2.95113,0.959106,0.283931,0.096211,0.18772001564502716,0.213843,1.19871,0.283051,0.739583,,,3.45325,0.669266,0.636875,605.6699829101562,,,,,,,170.9,5.340625,157,4.90625,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"Davis Martin","CHW",7.25168,11.1686,11.8366,5.22016,26.639,26.639,0,0,,151.047,660.306,155.685,93.62,87.61,26.3462,55.8457,0.514349,7.06848,109.878,6.54696,3.32751,1.96752,1.56981,0.166404,0.0845755,0.08182854950428009,0.260609,1.40043,0.28046,0.675142,,,5.19733,0.667321,0.056916,999,,,,,,,423.0000000000001,2.801324503311259,448,2.966887417218543,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"José Alvarado","PHI",2.25463,1.40305,0,3.74041,56.261,0,4,12.2601,,57.0259,242.838,50.7578,25.56,23.7,4.65895,22.6857,1.31505,3.45207,61.3267,9.67877,3.58033,2.70332,0.73529,0.252542,0.0934191,0.1591225564479828,0.23423,1.2879,0.305868,0.715523,,,3.42143,0.667291,0.388018,999,,,,,,,339.69999999999993,5.959649122807017,332,5.824561403508772,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Pete Fairbanks","MIA",2.3484,1.79564,0,3.81961,58.593,0,26,4.1124,,60.0846,251.831,53.2305,27.48,25.5,6.1874,20.5412,1.18131,2.35127,59.3817,8.89471,3.07684,2.89086,0.926804,0.2358,0.0815674,0.15423256158828735,0.23251,1.2278,0.287956,0.710984,,,3.64026,0.66234,0.446421,111.8499984741211,,,,,,,427.40000000000003,7.123333333333334,417,6.95,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Ryan Walker","SFG",2.51046,1.89447,0,4.02056,59.824,0.177,23,6.2602,,61.6034,265.265,58.9924,29.59,27.52,5.59044,21.8598,1.28369,4.70947,62.8926,9.18835,3.19363,2.87709,0.816739,0.237093,0.0824075,0.15468598157167435,0.247144,1.31246,0.313736,0.701976,,,3.5669,0.658757,0.245277,158.50999450683594,,,,,,,415.6,6.703225806451614,416,6.709677419354839,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Corbin Burnes","ARI",2.42285,2.10122,2.6569,3.92864,5.976,5.84,0,0,,35.0503,147.235,32.3458,16.32,15.3,3.57978,11.0425,0.139755,1.5833,31.3668,8.05416,2.83542,2.84056,0.919194,0.213038,0.0749987,0.1380394920706749,0.240293,1.23788,0.288633,0.705333,,,3.7537,0.65757,0.587342,739.4400024414062,,,,,,,149.60000000000002,4.274285714285715,146,4.171428571428572,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Shawn Armstrong","CLE",2.4241,2.26185,0,3.95139,63.324,0.396,3,16.457,,66.6221,280.73,60.4125,31.3,29.25,7.37525,21.9152,0.953269,2.49002,63.0307,8.51483,2.96054,2.87611,0.996325,0.224524,0.0780652,0.14645899832248688,0.235687,1.23574,0.285271,0.708695,,,3.78106,0.65537,0.410957,999,,,,,,,386.69999999999993,5.771641791044775,377,5.626865671641791,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Ben Brown","CHC",1.58073,1.88005,0,4.07555,33.394,2.548,0,0.7209,,52.7782,223.919,46.857,25.64,23.9,6.71874,19.8734,1.43419,1.70076,56.3369,9.60685,3.38891,2.83479,1.14571,0.251595,0.0887527,0.16284280270338058,0.23157,1.26435,0.288166,0.716807,,,3.88151,0.654527,0.349981,728.7100219726562,,,,,,,233.90000000000003,4.413207547169812,224,4.226415094339623,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Will Vest","DET",2.45743,1.86963,0,3.73054,61.866,0.063,8,11.6348,,64.7037,271.264,58.3278,28.87,26.82,6.84309,21.0766,1.11547,2.27607,63.904,8.88876,2.93166,3.03199,0.951844,0.235579,0.0776978,0.1578809916973114,0.235277,1.2272,0.290605,0.723739,,,3.61749,0.647902,0.509467,520.969970703125,,,,,,,391.09999999999997,6.016923076923076,381,5.861538461538461,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Eduard Bazardo","SEA",2.47595,2.04515,0,3.91033,60.479,0,0,14.0033,,64.1455,269.157,56.9006,29.8,27.87,7.29236,21.7508,1.32739,1.89563,64.8681,9.10139,3.05177,2.98233,1.02316,0.241005,0.0808107,0.16019387543201447,0.231764,1.22614,0.286174,0.713763,,,3.69642,0.647227,0.35262,999,,,,,,,353.3,5.5203125,343,5.359375,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Max Scherzer","TOR",3.6891,4.54026,1.71066,4.6766,21.212,11.33,0,0.6524,,68.5883,291,64.4151,38,35.64,12.8757,20.8248,0.675528,3.10462,63.7416,8.36403,2.73259,3.06085,1.68951,0.219043,0.0715629,0.14748036116361618,0.241191,1.24278,0.270614,0.702829,,,4.76353,0.643486,0.388895,739.5599975585938,,,,,,,244.30000000000004,3.540579710144928,236,3.420289855072464,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Erik Sabrowski","CLE",2.32707,1.83176,0,3.51939,57.818,0,2,13.582,,59.4051,248.862,40.9637,24.71,23.23,6.81021,29.7615,1.28613,3.65165,73.6349,11.1558,4.50894,2.47416,1.03176,0.295887,0.119591,0.1762961745262146,0.190132,1.19056,0.252983,0.751994,,,3.83377,0.62925,0.599183,999,,,,,,,355.9,6.032203389830508,316,5.3559322033898304,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"Graham Ashcraft","CIN",2.12791,1.58757,0,3.68213,54.142,0.275,2,15.5362,,62.0592,261.165,56.3981,27.21,25.39,5.45308,21.3089,1.4527,2.66329,54.7275,7.93674,3.09028,2.56829,0.790821,0.209551,0.0815917,0.12795957177877426,0.237773,1.25214,0.287805,0.720638,,,3.67255,0.629005,0.55452,999,,,,,,,363.69999999999993,5.866129032258064,357,5.758064516129032,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Garrett Cleavinger","TBR",2.8066,1.8912,0,3.69927,62.115,0,8,13.4459,,61.6256,259.484,50.9129,27.22,25.33,6.83354,22.8101,1.14033,5.09362,72.0438,10.5215,3.33125,3.15842,0.997992,0.277643,0.0879056,0.18973729759454727,0.21985,1.1963,0.288662,0.724842,,,3.59695,0.619756,0.5542,578.969970703125,,,,,,,392.0999999999999,6.324193548387095,371,5.983870967741935,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Erick Fedde","CHW",4.40416,7.68582,4.2698,5.31209,21.632,16.448,0,0.5829,,95.8606,422.031,102.398,60.28,56.58,14.3157,37.7571,0.736727,2.41726,66.0473,6.20094,3.54487,1.74927,1.34405,0.156499,0.0894651,0.06703362613916397,0.268158,1.46207,0.292153,0.664999,,,4.95582,0.617312,-0.0656441,999,,,,,,,289.00000000000006,3.0104166666666674,314,3.2708333333333335,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Tanner Scott","LAD",3.35914,1.42871,0,3.7798,61.707,0,5,14.7292,,63.1939,266.858,53.376,28.48,26.54,7.17225,24.4383,1.44547,3.70057,70.3808,10.0236,3.48048,2.87993,1.02146,0.263739,0.0915781,0.1721607893705368,0.223593,1.23136,0.286684,0.727933,,,3.71896,0.616047,0.504857,720.6900024414062,,,,,,,383.3,6.084126984126985,365,5.7936507936507935,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Andrew Nardi","MIA",2.11618,1.53962,0,3.66039,52.319,0,1,9.8362,,51.5601,215.71,42.5567,22.57,20.97,6.22214,19.2323,1.15578,2.15065,61.5737,10.7479,3.35707,3.20157,1.0861,0.285447,0.0891583,0.19628848880529404,0.218995,1.19839,0.287159,0.738894,,,3.55968,0.614709,0.428156,999,,,,,,,305.2,5.869230769230769,288,5.538461538461538,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Stephen Kolek","KCR",2.75576,3.91852,0.509598,4.55588,29.49,8.036,0,0.666,,68.2129,297.111,71.0198,36.97,34.53,7.20515,23.3419,1.13774,4.3457,49.348,6.51097,3.07972,2.11414,0.950647,0.166093,0.0785628,0.08753006905317307,0.263599,1.38334,0.299782,0.681009,,,4.27911,0.606448,0.297818,999,,,,,,,253.50000000000003,3.7279411764705888,270,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Hunter Harvey","CHC",2.21526,1.43328,0,3.66995,50.063,0,4,12.8961,,52.4558,216.174,44.2175,22.91,21.39,6.03314,15.8538,0.967775,2.02688,56.4526,9.68574,2.72009,3.56082,1.03512,0.261144,0.073338,0.1878056600689888,0.22299,1.14518,0.281164,0.719833,,,3.50054,0.600684,0.428214,745.4400024414062,,,,,,,326.6,6.2807692307692315,312,6,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"JoJo Romero","STL",2.77627,1.924,0,3.70953,61.621,0,13,9.1226,,61.7464,260.561,56.087,27.24,25.45,5.19416,21.789,1.3178,2.95454,55.752,8.12627,3.17591,2.55872,0.757088,0.213969,0.0836235,0.1303456500172615,0.237841,1.26122,0.29103,0.717181,,,3.62506,0.599297,0.5542,486.80999755859375,,,,,,,389.69999999999993,6.285483870967741,383,6.17741935483871,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Chase Dollander","COL",5.29076,9.86672,8.71691,5.85027,22.661,22.661,0,0,,118.61,537.478,133.361,82.14,77.1,19.0379,52.1867,0.40597,7.07191,99.6964,7.56486,3.95987,1.91038,1.44458,0.185489,0.0970955,0.08839371800422668,0.27887,1.56435,0.318019,0.650794,,,5.03949,0.581791,-0.680092,739.6799926757812,,,,,,,324.09999999999985,2.7235294117647046,371,3.1176470588235294,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Bennett Sousa","HOU",2.18769,1.39709,0,3.78046,47.387,0,1,0.6557,,50.2796,209.769,43.4248,22.63,21.12,5.88586,16.7998,1.33686,1.3156,55.6106,9.95424,3.00716,3.31018,1.05356,0.265104,0.0800875,0.1850169524550438,0.22658,1.1978,0.288414,0.72319,,,3.52578,0.581522,0.320519,999,,,,,,,251.39999999999998,5.028,239,4.78,,,,,,,,,,,,,,,,,,,"Bennett Sousa","21345",656986
"Robert Suarez","ATL",2.54083,1.69377,0,3.9794,64.291,0,11,10.9255,,65.9948,276.709,59.8513,31.29,29.18,8.38046,21.1238,1.47824,1.34524,66.2092,9.02924,2.88075,3.13434,1.14288,0.239274,0.0763396,0.16293440014123917,0.235413,1.22699,0.286506,0.717553,,,3.80087,0.579171,0.357192,204.5800018310547,,,,,,,399.0000000000001,6.045454545454547,391,5.924242424242424,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Edwin Uceta","TBR",2.66229,1.93917,0,3.96981,59.291,0,10,10.3826,,63.5925,268.95,52.4744,30.11,28.05,8.79704,25.1308,1.95529,3.77403,76.4472,10.8193,3.55667,3.04197,1.24501,0.284243,0.0934406,0.1908027082681656,0.218602,1.22035,0.282152,0.727457,,,3.8928,0.576665,0.35263,456.82000732421875,,,,,,,382.7000000000001,5.979687500000002,358,5.59375,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Brant Hurter","DET",1.7486,1.323,0,3.67037,44.118,0.086,0,9.2045,,52.1065,220.211,47.4475,22.88,21.25,4.27634,14.8337,1.58207,5.96844,49.3677,8.52695,2.56212,3.32808,0.738624,0.224184,0.0673612,0.15682242810726166,0.237941,1.19527,0.29617,0.699914,,,3.50483,0.573332,0.428421,999,,,,,,,284.40000000000003,5.46923076923077,279,5.365384615384615,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Luke Weaver","NYM",3.25247,1.91381,0,3.78298,60.182,0.213,5,14.4552,,67.304,278.452,55.2159,30.3,28.29,9.31192,22.4332,1.20478,1.64469,70.1254,9.37728,2.9998,3.12597,1.24521,0.251841,0.0805641,0.1712765023112297,0.217066,1.15371,0.262404,0.732817,,,3.92317,0.56861,0.514132,722.969970703125,,,,,,,391.0999999999999,5.83731343283582,367,5.477611940298507,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Jon Gray",,3.12363,4.07371,2.76019,4.67283,10.953,9.113,0,0,,52.1183,223.414,51.454,28.9,27.06,8.05263,17.0808,0.35753,2.12685,44.5532,7.69363,2.94959,2.60837,1.39056,0.19942,0.0764539,0.12296649813652039,0.251971,1.31499,0.286288,0.692177,,,4.53965,0.558753,0.316622,999,,,,,,,186.79999999999998,3.592307692307692,189,3.6346153846153846,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Tyler Kinley","ATL",2.35532,1.53582,0,3.9205,58.87,0,2,13.3746,,59.824,251.828,50.5658,27.86,26.06,6.93693,23.1247,1.37648,2.00795,63.1364,9.49832,3.47892,2.73025,1.0436,0.250713,0.0918276,0.15888504683971405,0.223057,1.23179,0.278562,0.716339,,,3.79215,0.557371,0.343413,999,,,,,,,338.29999999999995,5.638333333333333,322,5.366666666666666,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Justin Bruihl","STL",2.14574,1.46144,0,3.64924,47.493,0,0,9.9991,,47.9689,202.294,42.4542,20.84,19.45,3.54476,15.4782,1.89785,4.53084,45.1388,8.46901,2.90405,2.91628,0.665073,0.223134,0.0765133,0.1466207429766655,0.2329,1.20771,0.291234,0.700257,,,3.46517,0.556784,0.41909,999,,,,,,,266.80000000000007,5.5583333333333345,258,5.375,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Tommy Nance","TOR",2.5171,1.34572,0,3.73027,53.01,0,0,11.7726,,56.1917,235.371,49.4025,24.93,23.29,5.57543,19.148,1.26781,2.74639,56.0378,8.97536,3.06686,2.92656,0.892994,0.238083,0.0813525,0.15673036873340607,0.231419,1.21994,0.288595,0.718093,,,3.59941,0.550979,0.437348,999,,,,,,,307.20000000000005,5.485714285714287,296,5.285714285714286,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Hunter Gaddis","CLE",2.4221,2.12304,0,3.85093,61.902,0.16,5,13.5156,,65.6491,273.892,55.4087,30.06,28.09,8.66854,21.8087,1.46133,3.10828,65.0536,8.91836,2.98981,2.98292,1.18839,0.237515,0.0796252,0.1578902006149292,0.222547,1.17621,0.266701,0.724591,,,4.00849,0.549285,0.460187,745.3599853515625,,,,,,,370.70000000000005,5.616666666666667,349,5.287878787878788,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Aaron Bummer","ATL",2.19423,1.52603,0,4.09024,57.115,0.128,0,12.1086,,60.73,260.279,56.7258,29.7,27.6,4.84912,20.6144,1.5363,6.96856,59.4583,8.81153,3.05499,2.88431,0.718625,0.22844,0.0792011,0.14923907071352005,0.243776,1.27351,0.308076,0.675255,,,3.5776,0.548772,0.191708,999,,,,,,,323.7000000000001,5.306557377049182,322,5.278688524590164,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Jason Adam","SDP",2.33173,1.47716,0,3.53023,50.982,0,2,14.861,,52.4668,216.182,40.5948,22.03,20.58,5.85304,18.32,1.27528,3.24913,54.7237,9.38714,3.14255,2.98711,1.00401,0.253137,0.0847431,0.1683935672044754,0.208592,1.1229,0.259196,0.727216,,,3.73265,0.548509,0.531611,999,,,,,,,321.4,6.18076923076923,299,5.75,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Caleb Thielbar","CHC",2.78939,1.90079,0,3.82936,62.609,0,2,15.1051,,60.3782,250.317,51.6379,27.55,25.69,7.70005,18.5052,1.08056,2.42615,57.8979,8.63029,2.75839,3.12874,1.14777,0.231298,0.0739271,0.15737130492925644,0.225114,1.16173,0.268261,0.717502,,,3.9152,0.546592,0.343375,999,,,,,,,333.40000000000003,5.5566666666666675,319,5.316666666666666,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Ryan Bergert","KCR",2.73324,3.99764,0.543903,4.48647,23.037,8.938,0,0.666,,60.0806,258.142,55.5319,32.01,29.95,8.69989,23.8485,0.920452,1.86555,53.6687,8.03951,3.57247,2.2504,1.30323,0.207904,0.0923852,0.11551874130964279,0.238921,1.32123,0.275386,0.704911,,,4.515,0.543799,0.392418,999,,,,,,,221.70000000000002,3.6950000000000003,217,3.6166666666666667,,,,,,,,,,,,,,,,,,,"Ryan Bergert","29863",686701
"Matt Strahm","KCR",2.59502,1.95417,0,4.07079,60.925,0.121,2,16.6661,,62.9214,262.39,54.0963,30.43,28.46,9.40202,17.4385,1.11449,4.16223,65.6336,9.38795,2.49433,3.76371,1.34482,0.250137,0.0664603,0.18367701023817062,0.224662,1.13689,0.269642,0.704187,,,4.02134,0.543623,0.29891,733.9299926757812,,,,,,,362.1,5.747619047619048,345,5.476190476190476,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Robert Stephenson","LAA",1.96966,1.69651,0,4.08051,52.619,0,10,9.0452,,53.2433,223.557,46.253,25.92,24.14,7.83857,16.8497,1.21045,2.99148,66.0676,11.1678,2.8482,3.92099,1.325,0.295529,0.0753712,0.2201581746339798,0.227047,1.18518,0.295929,0.713287,,,3.68525,0.542209,0.173283,477.92999267578125,,,,,,,332.20000000000005,6.267924528301887,319,6.018867924528302,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Angel Zerpa","MIL",2.78751,1.73609,0,3.66906,57.48,0.181,0,11.5103,,59.3612,249.343,54.801,26.05,24.2,5.40671,17.3734,1.2448,4.44073,53.5769,8.12302,2.63405,3.08386,0.819735,0.214873,0.0696766,0.14519602805376053,0.240853,1.21585,0.293063,0.713945,,,3.61652,0.542046,0.495783,999,,,,,,,325.1,5.510169491525424,323,5.47457627118644,,,,,,,,,,,,,,,,,,,"Angel Zerpa","22717",672582
"Ryan Feltner","COL",4.1901,8.52569,2.91254,5.62779,26.654,16.985,0,0.6093,,99.8705,448.81,112.624,66.53,62.45,14.1243,42.0161,1.26744,3.90535,73.1471,6.59177,3.78635,1.74093,1.27283,0.16298,0.0936167,0.06936343759298325,0.279541,1.5484,0.312086,0.653315,,,4.88826,0.540701,-0.535702,999,,,,,,,285.99999999999994,2.8599999999999994,330,3.3,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Porter Hodge","CHC",1.88771,1.20934,0,3.51045,42.049,0,1,4.8063,,44.584,188.635,34.0771,18.6,17.39,3.83487,21.746,1.44493,2.3423,50.8895,10.2729,4.38978,2.34018,0.77413,0.269777,0.115281,0.15449673682451248,0.207097,1.25209,0.275374,0.737759,,,3.59133,0.540634,0.46415,999,,,,,,,250.4,5.564444444444445,228,5.066666666666666,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Jordan Montgomery","TEX",2.22459,3.32851,0.499893,4.58661,16.074,7.658,0,0.6589,,51.9796,222.97,52.327,28.33,26.49,6.75755,16.8752,0.956008,1.71084,39.5031,6.83976,2.92185,2.3409,1.17004,0.177168,0.0756835,0.10148418694734573,0.256023,1.33133,0.288189,0.684149,,,4.37793,0.538398,0.350251,999,,,,,,,190.50000000000006,3.6634615384615397,196,3.769230769230769,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
