Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Trey Sweeney","DET",21.432,76.374,69.3703,14.5325,9.26846,2.74191,0.551849,1.97024,8.36575,7.29717,5.8612,0.129578,21.2374,0.630096,0.426662,0.0857232,1.1399,1.3999,0.370055,0.209491,0.0767434,0.278071,0.275985,0.275583,0.350132,0.274666,0.625715,0.140641,5.61412,0.269637,,0.0252511,6.64373,-2.38045,73.5002,0.0252511,-0.01,-2.3601498808711767,0.9822221901267767,0.127966,999,,,,,,,71.1,3.385714285,71.1,3.385714285,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Johan Rojas","PHI",32.865,116.53,106.764,25.101,18.6333,4.13056,0.791378,1.54584,13.6128,7.9073,5.81474,0.171538,25.3192,0.939698,0.68367,2.3274,1.97635,6.22952,1.21415,0.235107,0.0498991,0.217276,0.229657,0.278938,0.332057,0.268327,0.610995,0.0969501,7.03269,0.292309,,0.58222,9.53709,-4.23183,67.7869,0.58222,0.73,-3.8667946457862854,1.2371759414672852,0.127621,999,,,,,,,98.7,2.99090909,98.7,2.99090909,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Angel Martínez","CLE",65.715,258.546,235.553,54.0776,36.6974,10.6432,1.12912,5.6079,26.5146,24.2451,16.0455,0.324121,54.2073,2.63811,2.06755,2.24168,4.09969,4.49479,1.33591,0.229577,0.0620604,0.209662,0.296002,0.283886,0.35577,0.28009,0.639655,0.126193,4.8587,0.272599,,-0.0115873,23.6294,-6.91984,78.672,-0.0115873,-2,-6.510810068808496,-1.1460040211677551,0.127064,999,,,,,,,222.2,3.366666666,222.2,3.366666666,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Rafael Flores Jr.","PIT",21.046,71.61,65.4635,15.1972,10.3478,2.96734,0.104078,1.77797,7.20346,7.70612,5.12257,0.125464,20.6112,0.553124,0.387817,0.0829349,1.28524,0.384226,0.0793922,0.232147,0.0715343,0.287826,0.248534,0.291818,0.362134,0.286942,0.653952,0.129987,3.17902,0.308756,,-0.0606208,6.94304,-1.51823,80.2661,-0.0606208,0.17,-1.7354903183877468,0.575979933142662,0.125125,999,,,,,,,64.5,3.071428571,64.5,3.071428571,,,,,,,,,,,,,,,,,,,"Rafael Flores Jr.","31991",804668
"Maximo Acosta","MIA",22.345,81.243,74.7468,17.5156,11.8791,3.58125,0.346626,1.70856,8.89064,7.79655,5.00639,0.0613986,20.1307,0.717017,0.517749,0.255043,1.2899,2.84367,0.745225,0.234332,0.0616224,0.247784,0.248694,0.286943,0.360092,0.283382,0.647035,0.12576,5.75995,0.295871,,0.14775,7.64222,-1.95726,78.3701,0.14775,-0.21,-1.9349859654903412,0.4413459748029709,0.12373,999,,,,,,,77.1,3.504545454,77.1,3.504545454,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Brett Harris","ATH",46.412,167.352,150.706,34.4615,24.2881,6.52094,0.355657,3.29676,17.7058,14.7012,12.5637,0.105613,36.0807,2.2871,0.920825,0.874713,3.50205,2.25739,0.738956,0.228667,0.0750734,0.215598,0.348211,0.29621,0.342283,0.283357,0.638493,0.113616,4.079,0.277639,,-0.108823,15.7387,-4.03522,76.9183,-0.108823,-0.02,-4.66154757887125,0.11022443696856499,0.123661,999,,,,,,,133.9,2.910869565,133.9,2.910869565,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Bryce Teodosio","LAA",61.175,224.191,207.369,42.2131,29.7154,8.52524,1.02426,2.94829,21.9342,14.6692,11.3022,0.00982629,71.2804,2.99403,1.15318,1.37219,2.90147,8.67309,1.7586,0.203565,0.0504134,0.317945,0.15856,0.253612,0.297208,0.244581,0.550819,0.0936426,6.276,0.29238,,0.723954,14.026,-12.4638,51.8481,0.723954,4.54,-11.999481797218323,5.4840585589408875,0.122864,999,,,,,,,141.7,2.322950819,141.7,2.322950819,,,,,,,,,,,,,,,,,,,"Bryce Teodosio","29524",669326
"Manuel Margot",,12.88,47.335,43.5097,10.9275,7.71778,1.95369,0.132702,1.12336,5.27712,5.05255,2.86703,0.0317561,8.19097,0.473044,0.371142,0.114075,1.01259,0.688215,0.221219,0.251152,0.060569,0.173043,0.350024,0.302146,0.37961,0.297893,0.681756,0.128458,4.13447,0.283632,,-0.0257409,5.01028,-0.582719,89.3449,-0.0257409,0,-0.621849438175559,0.19876542687416077,0.12062,999,,,,,,,43.7,3.361538461,43.7,3.361538461,,,,,,,,,,,,,,,,,,,"Manuel Margot","14712",622534
"Graham Pauley","MIA",82.447,309.051,278.492,61.1719,39.6321,13.0839,0.808076,7.64779,30.2834,32.3153,24.8209,0.78783,65.9424,2.87678,2.12958,0.731436,4.66176,4.16685,1.233,0.219654,0.0803134,0.213371,0.376403,0.288239,0.354822,0.282605,0.643061,0.135169,4.13597,0.258531,,-0.110855,28.8763,-7.64049,77.8378,-0.110855,0.82,-8.228649087250233,-0.8867844939231873,0.119375,999,,,,,,,271,3.304878048,271,3.304878048,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Dylan Moore","PHI",39.261,137.005,120.858,25.2586,14.9554,5.05537,0.480369,4.76747,17.9248,14.1125,12.2388,0.132865,41.1216,2.67961,0.877482,0.295455,1.16021,6.95702,2.24097,0.208995,0.089331,0.300147,0.297624,0.294006,0.377114,0.295242,0.671121,0.16812,6.50373,0.270168,,0.277349,14.2067,-1.98147,86.2247,0.277349,-0.23,-1.9594686329364777,-1.4417593330144882,0.118372,999,,,,,,,133.2,3.415384615,133.2,3.415384615,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Starling Marte","KCR",59.369,243.047,220.634,57.22,41.0102,10.1985,0.663018,5.34827,29.1789,24.7024,14.9918,0.24206,49.7646,4.29345,1.45392,1.67398,5.46118,7.2176,2.46149,0.259344,0.0616827,0.204753,0.301254,0.316958,0.384299,0.307728,0.701257,0.124955,5.20649,0.310656,,0.0390444,27.6667,-1.05119,93.5094,0.0390444,-0.48,-1.8202393725514412,-5.389829605817795,0.118193,999,,,,,,,244.6,4.145762711,244.6,4.145762711,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Josh Rojas","KCR",16.026,61.248,54.4309,12.6294,8.48438,2.60405,0.246434,1.29458,6.79846,6.06663,5.72627,0.121591,13.4941,0.240768,0.485124,0.28557,1.00279,1.28258,0.437314,0.232027,0.0934932,0.220319,0.424355,0.305446,0.360275,0.293348,0.66572,0.128248,4.8969,0.282472,,-0.017172,6.25692,-0.980007,83.6033,-0.017172,0,-1.2008185759186745,0.24731478095054626,0.118125,999,,,,,,,56.8,3.55,56.8,3.55,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Emmanuel Rodriguez","MIN",13.043,52.162,44.7264,9.57923,6.07014,1.85397,0.341606,1.31352,6.42128,4.57364,6.64017,0.109044,17.4212,0.440559,0.281479,0.0734122,0.682967,1.30752,0.225037,0.214174,0.127299,0.333983,0.381154,0.319839,0.359004,0.302604,0.678843,0.14483,6.16923,0.314607,,0.0832497,5.72072,-0.442627,92.2382,0.0832497,0,-0.3939402252435684,-0.25878968834877014,0.116902,999,,,,,,,49.1,3.776923076,49.1,3.776923076,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Adael Amador","COL",39.115,146.135,131.031,32.3144,23.1469,5.91913,0.508162,2.7402,16.9903,13.9008,12.102,0.260601,24.919,1.23838,0.941866,0.821946,2.97577,4.74414,1.51748,0.246617,0.0828138,0.170521,0.485653,0.314182,0.362285,0.298554,0.676467,0.115668,5.20342,0.283513,,0.0882352,15.5464,-1.72055,76.4511,0.0882352,-0.35,-3.990432396531105,0.2536265552043915,0.115116,999,,,,,,,142.4,3.651282051,142.4,3.651282051,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"David Fry","CLE",54.657,196.406,176.062,39.4052,24.6045,7.92956,0.25075,6.62044,21.0204,22.5177,15.5129,0.372095,51.5911,3.20156,1.38269,0.247255,3.11012,1.64482,0.605377,0.223815,0.0789839,0.262676,0.30069,0.296289,0.384511,0.297805,0.6808,0.160696,3.22626,0.274965,,-0.20247,20.7751,-2.43183,90.8751,-0.20247,0.03,-2.3147767186164856,-3.343888970091939,0.112678,999,,,,,,,189.4,3.443636363,189.4,3.443636363,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Tim Tawa","ARI",49.868,185.332,169.394,38.6153,25.6269,7.80305,0.618693,4.56672,20.3125,19.6706,12.9073,0.0399928,47.555,1.32464,1.23573,0.470739,3.23682,3.30965,1.08559,0.227962,0.0696444,0.256593,0.271419,0.285876,0.362209,0.284172,0.648085,0.134247,4.65715,0.287312,,-0.045507,17.5523,-4.34612,79.2678,-0.045507,0.15,-4.599480211734772,-0.4913065731525421,0.110012,999,,,,,,,170.2,3.404,170.2,3.404,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Myles Straw","TOR",47.432,158.504,142.756,33.9729,25.7824,5.64938,0.854955,1.68617,17.7958,11.1191,11.4981,0.426969,29.8393,0.606755,1.18681,2.45635,2.61985,6.31359,1.29981,0.237979,0.0725416,0.188256,0.385335,0.29528,0.324965,0.27443,0.620246,0.0869862,6.04332,0.287205,,0.483121,13.7578,-4.97063,74.1922,0.483121,1.12,-4.3381704688072205,-0.06242167949676514,0.107925,999,,,,,,,133.9,2.84893617,133.9,2.84893617,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Kyle Isbel","KCR",117.42,441.706,399.365,90.1747,64.1439,15.6764,4.02162,6.33281,47.2814,33.8253,28.1661,0.562292,87.2832,3.88622,2.74197,7.54652,8.37967,10.108,2.35564,0.225795,0.0637667,0.197605,0.322698,0.281526,0.33276,0.270749,0.614286,0.106965,6.2179,0.271781,,0.425586,37.0189,-15.1721,68.0356,0.425586,0.25,-16.21512335538864,2.062036871910095,0.107399,999,,,,,,,340,2.905982905,340,2.905982905,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Jorge Mateo","ATL",47.812,164.891,152.271,34.0706,22.332,7.12257,1.28878,3.32728,22.2755,12.2324,8.36749,0.203337,44.3655,1.23147,1.0065,1.66599,1.42384,13.0419,2.87969,0.22375,0.0507456,0.26906,0.188603,0.268115,0.353007,0.27035,0.621122,0.129256,8.28812,0.291173,,1.21965,13.766,-5.71716,70.3128,1.21965,-0.25,-4.582125782966614,0.13648733496665955,0.106438,999,,,,,,,135.9,2.83125,135.9,2.83125,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Paul DeJong","NYY",17.854,67.758,61.8534,12.6861,7.62117,2.34631,0.0565759,2.66207,6.97619,7.90934,3.92937,0.00294612,21.3922,0.883513,0.528492,0.0730886,0.808835,0.645158,0.242241,0.2051,0.0579913,0.315715,0.183682,0.260422,0.373978,0.275762,0.6344,0.168878,3.47936,0.261536,,-0.0522363,5.9545,-2.05163,75.6339,-0.0522363,0.02,-1.9981305822730064,0.6628909297287464,0.101993,999,,,,,,,61.7,3.427777777,61.7,3.427777777,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Michael Conforto","CHC",41.604,161.119,140.608,30.5455,19.6498,5.89595,0.294997,4.70469,17.2582,17.8282,16.8095,0.438785,40.5541,2.48634,0.990268,0.225008,3.08174,0.258265,0.0897609,0.217239,0.10433,0.251703,0.414497,0.309778,0.363746,0.298458,0.673523,0.146507,2.45128,0.268227,,-0.239316,17.128,-1.90944,91.831,-0.239316,-0.65,-1.79926136136055,-2.576111078262329,0.100788,999,,,,,,,154,3.666666666,154,3.666666666,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Korey Lee","CHW",33.017,105.513,98.5412,21.3287,14.5781,3.98472,0.253622,2.51226,10.029,9.96944,5.55163,0.0330614,28.4618,0.66979,0.502891,0.247503,1.79862,1.32007,0.433476,0.216445,0.0526156,0.269747,0.195055,0.26172,0.338513,0.262965,0.600233,0.122068,3.95236,0.276428,,-0.0505945,8.17615,-4.29102,65.4335,-0.0505945,-0.86,-4.3492576740682125,1.6876078844070435,0.0992366,999,,,,,,,81.3,2.463636363,81.3,2.463636363,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Chris Taylor","LAA",50.108,175.025,155.579,33.158,21.6227,6.43219,0.638588,4.46451,18.7571,16.0494,15.0623,0.121434,56.1436,2.32684,0.96688,0.43733,2.08395,4.04487,1.20603,0.213126,0.086058,0.320774,0.268282,0.290609,0.348768,0.283364,0.639377,0.135641,5.14087,0.299084,,0.0583414,16.4613,-4.21921,78.5645,0.0583414,0,-4.363531664013863,-0.6996267437934875,0.0983139,999,,,,,,,145.3,2.906,145.3,2.906,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Jack Suwinski","LAD",23.501,80.038,70.2067,14.556,8.27801,2.8924,0.341275,3.04433,10.3167,9.44661,8.2927,0.29831,24.7685,0.850825,0.530717,0.157057,0.977644,1.52204,0.436808,0.207331,0.10361,0.30946,0.334808,0.296686,0.388339,0.299204,0.685024,0.181008,5.47064,0.268184,,0.0124849,8.55703,-0.900073,91.0588,0.0124849,0,-0.8356880461797118,-0.882253110408783,0.0966795,999,,,,,,,81.7,3.404166666,81.7,3.404166666,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Endy Rodríguez","PIT",23.786,87.901,79.9434,18.8916,12.3962,4.42788,0.398006,1.66953,8.87896,9.08023,6.44069,0.150549,18.2483,0.727971,0.677233,0.111681,1.34681,0.528294,0.165608,0.236312,0.0732721,0.207601,0.352946,0.29685,0.364309,0.289704,0.661159,0.127996,3.77901,0.283712,,-0.0903276,8.71969,-1.66649,82.1583,-0.0903276,0.14,-1.9490930512547493,-0.04353395104408264,0.095341,999,,,,,,,79.7,3.320833333,79.7,3.320833333,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Alex Verdugo","SDP",24.135,92.29,83.5568,20.9635,14.5909,4.32062,0.209944,1.84208,9.72847,9.71245,7.19694,0.17872,13.8963,0.582944,0.729332,0.223931,2.06442,0.490755,0.171886,0.25089,0.0779818,0.150572,0.517905,0.312204,0.373761,0.300846,0.685965,0.122872,3.1079,0.278951,,-0.118744,9.98993,-0.91484,91.3737,-0.118744,-0.03,-1.0596890449523926,-1.1473610680550337,0.0937634,999,,,,,,,88,3.666666666,88,3.666666666,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Alejandro Osuna","TEX",21.809,78.063,69.5182,16.5942,11.5868,3.34314,0.332877,1.33142,8.84783,6.5996,6.32023,0.224406,16.9621,1.04017,0.614852,0.569538,1.3261,2.31818,0.589861,0.238704,0.0809632,0.217288,0.372608,0.309118,0.353827,0.292694,0.662945,0.115123,5.53711,0.294425,,0.0984747,7.93326,-1.29049,87.5751,0.0984747,0.26,-1.0446976944804192,-0.749675989151001,0.0913066,999,,,,,,,65.3,2.968181818,65.3,2.968181818,,,,,,,,,,,,,,,,,,,"Alejandro Osuna","27915",696030
"Garrett Stubbs","PHI",18.049,29.818,26.8926,5.54963,4.1165,0.950897,0.139139,0.343099,2.80433,2.22134,2.23854,0.0706045,7.20386,0.32049,0.159004,0.193894,0.496864,0.514766,0.128754,0.206363,0.0750734,0.241594,0.310741,0.273843,0.290344,0.252977,0.564188,0.0839813,4.92573,0.266939,,0.00662278,2.06878,-1.45444,57.2723,0.00662278,0,-1.5033950875513256,1.392669677734375,0.0901708,999,,,,,,,17.4,0.966666666,17.4,0.966666666,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Enmanuel Valdez","PIT",12.628,46.734,42.1069,9.60682,6.03366,2.06304,0.0886289,1.42149,4.95507,5.36831,3.78798,0.0966034,10.1531,0.292292,0.413007,0.133842,0.680873,0.442889,0.168033,0.228153,0.081054,0.217252,0.373088,0.293713,0.382635,0.294755,0.676349,0.154482,3.53614,0.264509,,-0.0463659,4.82759,-0.69439,85.6179,-0.0463659,-0.03,-0.8429807536303997,0.16487653739750385,0.0897022,999,,,,,,,41.2,3.169230769,41.2,3.169230769,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Jeferson Quero","MIL",6.703,22.717,20.9627,5.06247,3.37843,1.05597,0.0592607,0.568805,2.21957,2.71548,1.35909,0.0322375,4.25139,0.177678,0.183363,0.0341658,0.377041,0.219856,0.042614,0.241499,0.0598269,0.187146,0.319681,0.290935,0.378929,0.29146,0.669864,0.13743,3.63901,0.275248,,-0.00571564,2.28589,-0.398295,85.9995,-0.00571564,-0.02,-0.3826709450222552,0.49720678851008415,0.0890463,999,,,,,,,22.3,3.185714285,22.3,3.185714285,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"James Triantos","CHC",8.945,29.823,27.7935,7.29348,5.29121,1.40523,0.109906,0.487133,3.39655,2.9919,1.49608,0.0590877,4.19779,0.263653,0.216658,0.053125,0.576573,1.01558,0.149104,0.262417,0.0501654,0.140757,0.356398,0.304107,0.373466,0.29548,0.677572,0.111049,5.64456,0.291802,,0.095898,3.09827,-0.425551,89.7908,0.095898,0,-0.26496173441410065,0.13804011046886444,0.0885307,999,,,,,,,19,2.111111111,19,2.111111111,,,,,,,,,,,,,,,,,,,"James Triantos","sa3017295",701649
"Alex Jackson","MIN",14.862,50.143,45.6879,8.92919,5.27722,2,0.047108,1.60487,4.74353,5.47998,3.25805,0.0565468,15.9895,0.772935,0.297107,0.126961,0.723041,0.167384,0.0562321,0.195439,0.0649752,0.318879,0.203762,0.25912,0.346656,0.265754,0.605776,0.151217,2.64205,0.257984,,-0.0506277,3.99911,-1.92567,66.8542,-0.0506277,0,-2.0095248334109783,1.146759271621704,0.0883034,999,,,,,,,41,2.733333333,41,2.733333333,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Matt Thaiss","BOS",8.299,25.635,22.173,4.6974,3.20864,0.906335,0.0228376,0.559592,2.57655,2.44524,2.97403,0.046163,6.21552,0.263948,0.155148,0.068918,0.494593,0.171456,0.0658482,0.211853,0.116014,0.242462,0.478485,0.310387,0.330501,0.288305,0.640888,0.118648,2.89032,0.266046,,-0.0349284,2.51385,-0.515128,78.9503,-0.0349284,0.01,-0.6709219813346863,0.6503549311310053,0.0881676,999,,,,,,,27.3,3.4125,27.3,3.4125,,,,,,,,,,,,,,,,,,,"Matt Thaiss","19318",642136
"LaMonte Wade Jr.","CHW",37.854,123.765,105.499,23.0952,15.1165,4.17077,0.277894,3.53007,13.1854,12.3002,14.9615,0.697073,26.7951,1.45717,0.959462,0.888048,1.9462,0.564778,0.225643,0.218915,0.120886,0.2165,0.558367,0.321573,0.364099,0.303725,0.685672,0.145184,2.85043,0.256986,,-0.183032,13.6862,-0.937559,93.5112,-0.183032,0,-1.1295559704303741,-2.273754358291626,0.0876286,999,,,,,,,122.9,3.234210526,122.9,3.234210526,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Nathaniel Lowe","CIN",53.124,208.502,183.136,44.1262,30.8596,7.0804,0.393239,5.79302,22.7754,22.2781,22.5854,0.539101,49.8095,1.26444,1.29574,0.219971,4.5678,0.5303,0.180646,0.240947,0.108322,0.238892,0.453436,0.326366,0.378801,0.31134,0.705166,0.137853,2.53095,0.29755,,-0.325533,24.3458,-0.290346,93.9829,-0.325533,0.13,-1.8124603927135468,-4.276504635810852,0.0867556,999,,,,,,,214,4.037735849,214,4.037735849,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Jose Siri","LAA",11.802,37.774,34.385,7.24831,4.19879,1.30479,0.165099,1.57963,4.66892,4.24521,2.62653,0.00164241,13.745,0.400054,0.206209,0.156219,0.408116,1.37263,0.29973,0.210799,0.0695328,0.363874,0.19109,0.273139,0.396166,0.290367,0.669306,0.185368,6.41535,0.294223,,0.104093,3.76747,-0.695817,83.3886,0.104093,0,-0.6354623064398766,0.1821296215057373,0.0866369,999,,,,,,,37.8,3.15,37.8,3.15,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Jacob Melton","TBR",42.526,146.749,134.911,29.3999,19.0821,6.28294,0.600753,3.43405,16.9777,13.3998,9.8525,0.165263,40.1566,0.869882,0.835789,0.279668,1.82808,7.18382,1.52384,0.21792,0.0671385,0.273641,0.245352,0.273929,0.34976,0.273261,0.623689,0.131839,6.49679,0.281758,,0.617056,12.5982,-4.74129,71.901,0.617056,0.99,-4.242969453334808,0.02122718095779419,0.0848293,674.8300170898438,,,,,,,119.4,2.776744186,119.4,2.776744186,,,,,,,,,,,,,,,,,,,"Jacob Melton","31661",689200
"Isiah Kiner-Falefa","BOS",53.438,207.904,193.004,48.8017,38.79,7.43979,0.725368,1.84652,21.402,16.8767,9.23099,0.147466,34.8517,2.47439,1.28878,1.52491,4.97943,6.11107,2.00725,0.252854,0.0444002,0.167633,0.264865,0.293727,0.327619,0.274579,0.621346,0.0747659,5.15962,0.297949,,0.0678303,18.0708,-6.49462,69.4952,0.0678303,0.02,-7.407031290233135,1.0597893185913563,0.0827172,999,,,,,,,165,3.113207547,165,3.113207547,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Kristian Campbell","BOS",31.533,123.373,109.879,26.8696,19.3423,4.45462,0.396864,2.67575,13.7964,12.2195,10.9178,0.195795,32.5479,1.7512,0.653204,0.171968,2.72244,1.61418,0.581426,0.244538,0.0884942,0.263817,0.335437,0.320927,0.365359,0.304085,0.686286,0.12082,4.13541,0.321263,,-0.125305,13.679,-0.898516,89.8204,-0.125305,-0.76,-1.6055086255073547,-1.845537781715393,0.0813642,739.8200073242188,,,,,,,121,3.78125,121,3.78125,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Eric Wagaman","MIN",30.257,118.375,109.373,27.1297,17.7064,5.86051,0.153967,3.40887,12.988,13.5414,7.39542,0.0908978,23.0271,0.553721,0.915837,0.136921,2.19517,1.08556,0.412802,0.248047,0.0624745,0.194527,0.321161,0.29668,0.397947,0.301329,0.694627,0.1499,3.33445,0.282886,,-0.120707,12.8599,-1.12699,91.3601,-0.120707,-0.09,-1.326139248907566,-2.016082137823105,0.0748983,999,,,,,,,113.7,3.79,113.7,3.79,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Brice Matthews","HOU",10.87,40.176,36.083,7.52777,4.73684,1.40688,0.0687205,1.31533,4.95641,3.93311,3.23971,0.00920914,13.7446,0.519711,0.204601,0.129009,0.474596,1.87068,0.269941,0.208624,0.080638,0.342111,0.235708,0.281849,0.360782,0.28321,0.642631,0.152158,6.10222,0.292658,,0.207561,3.77358,-0.973524,80.2118,0.207561,0.19,-0.729450523853302,0.07816872000694275,0.0748427,999,,,,,,,36.9,3.354545454,36.9,3.354545454,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Tommy Troy","ARI",11.198,43.51,39.6876,9.53222,6.70937,1.91702,0.132237,0.773595,4.7033,4.30401,2.9453,0.0270676,9.56327,0.467449,0.282371,0.127277,0.84198,0.927208,0.173786,0.240181,0.0676926,0.219795,0.307981,0.29839,0.353624,0.287426,0.652014,0.113443,4.98776,0.295569,,0.0476287,4.23567,-0.905373,81.497,0.0476287,0,-0.9065427929162979,0.17280863225460052,0.0730362,999,,,,,,,42.1,3.827272727,42.1,3.827272727,,,,,,,,,,,,,,,,,,,"Tommy Troy","sa3022561",694371
"Michael Arroyo","SEA",7.392,19.951,17.8008,4.09152,2.63935,0.851905,0.108831,0.491433,2.21751,2.08791,1.55462,0.0177819,4.81145,0.444991,0.126744,0.0238703,0.292401,0.309853,0.0588572,0.229851,0.0779218,0.241163,0.323108,0.30567,0.372758,0.29902,0.678429,0.142908,5.18183,0.285164,,0.00736007,2.13002,-0.227342,97.0591,0.00736007,0,-0.061794559471309185,0.073306143283844,0.0714338,999,,,,,,,13.3,1.9,13.3,1.9,,,,,,,,,,,,,,,,,,,"Michael Arroyo","sa3018429",703197
"Eduardo Valencia","DET",4.688,17.544,16.0355,3.92054,2.61504,0.777649,0.0204055,0.50744,1.82972,2.00108,1.16129,0.0898397,3.78907,0.140663,0.12509,0.0815003,0.360285,0.0739021,0.0164368,0.244492,0.0661931,0.215975,0.306484,0.299069,0.390467,0.298732,0.689536,0.145975,2.7232,0.287684,,-0.0172164,1.86893,-0.204024,90.0781,-0.0172164,-0.05,-0.2223780956119299,0.3117283992469311,0.0709216,999,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Eduardo Valencia","sa3006622",680664
"Michael Helman","TEX",42.077,149.254,137.744,28.266,18.0434,6.10754,0.480424,3.63457,15.2154,13.5084,8.52633,0.15179,35.5672,1.34289,0.915539,0.724755,1.80902,3.68123,0.88791,0.205206,0.0571263,0.2383,0.239725,0.256752,0.33568,0.259439,0.592432,0.130474,5.29702,0.247655,,0.189364,11.1383,-6.49721,64.667,0.189364,0.83,-6.02618595957756,1.572098731994629,0.0698787,999,,,,,,,108.6,2.585714285,108.6,2.585714285,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Gabriel Gonzalez","MIN",12.496,48.995,45.3383,11.8546,8.21938,2.61618,0.0985516,0.920511,5.29972,5.08711,2.59534,0.0534682,8.64444,0.658016,0.322894,0.080462,1.0667,0.56162,0.11895,0.26147,0.0529714,0.176435,0.300232,0.308865,0.384431,0.302748,0.693296,0.12296,4.01469,0.302916,,-0.0117743,5.37914,-0.409993,92.3379,-0.0117743,0,-0.45423197373747826,-0.5785185098648071,0.0668692,999,,,,,,,54.2,4.516666666,54.2,4.516666666,,,,,,,,,,,,,,,,,,,"Gabriel Gonzalez","sa3015723",694224
"Nelson Rada","LAA",18.934,74.353,66.2544,15.7048,12.0046,2.65883,0.332244,0.709123,8.25144,4.629,5.83269,0.144543,16.7886,0.985263,0.387284,0.893376,1.56161,3.66102,0.529683,0.237038,0.0784459,0.225796,0.34742,0.306601,0.319307,0.28013,0.625908,0.082269,6.35575,0.305138,,0.391984,6.79776,-1.98762,76.3365,0.391984,0,-1.6817313432693481,-0.22725994884967804,0.0665152,999,,,,,,,67.5,3.552631578,67.5,3.552631578,,,,,,,,,,,,,,,,,,,"Nelson Rada","sa3018421",703185
"Jac Caglianone","KCR",120.168,489.659,443.053,102.756,64.1041,20.521,1.88158,16.2494,54.8244,59.4684,37.2834,2.01626,116.806,5.85271,2.63424,0.835266,9.92153,3.26738,1.066,0.231927,0.0761416,0.238545,0.319191,0.298456,0.396766,0.301882,0.695222,0.164839,3.90569,0.276704,,-0.477724,53.4151,-4.44191,89.4824,-0.477724,-3.15,-6.547671467065811,-9.668653011322021,0.0651672,196.85000610351562,,,,,,,488.4,4.07,488.4,4.07,,,,,,,,,,,,,,,,,,,"Jac Caglianone","35041",695506
